date,id,deptime,arrtime,price,direction
2023-08-22,5,14:00,15:00,80700,back
2023-08-22,1,14:00,15:05,88700,back
2023-08-22,2,15:00,16:00,71440,back
2023-08-22,2,15:00,16:00,78700,back
2023-08-22,5,15:00,16:00,80700,back
2023-08-22,1,15:40,16:40,73700,back
2023-08-22,1,15:40,16:40,88700,back
2023-08-22,2,16:00,17:00,71440,back
2023-08-22,2,16:00,17:00,78700,back
2023-08-22,5,16:00,17:00,80700,back
2023-08-22,3,16:30,17:30,77100,back
2023-08-22,2,17:20,18:20,71440,back
2023-08-22,2,17:20,18:20,78700,back
2023-08-22,5,17:20,18:20,80700,back
2023-08-22,1,17:45,18:45,73700,back
2023-08-22,1,17:45,18:45,88700,back
2023-08-22,2,18:20,19:25,58240,back
2023-08-22,2,18:20,19:25,78700,back
2023-08-22,5,18:20,19:25,80700,back
2023-08-22,1,19:00,20:05,62700,back
2023-08-22,1,19:00,20:05,88700,back
2023-08-22,2,19:20,20:25,51640,back
2023-08-22,2,19:20,20:25,78700,back
2023-08-22,5,19:20,20:25,80700,back
2023-08-22,0,19:30,20:30,52600,back
2023-08-22,0,19:30,20:30,78700,back
2023-08-22,1,20:00,21:05,62700,back
2023-08-22,3,20:00,21:00,77100,back
2023-08-22,1,20:00,21:05,88700,back
2023-08-22,2,20:20,21:25,58240,back
2023-08-22,2,20:20,21:25,78700,back
2023-08-22,5,20:20,21:25,80700,back
2023-08-22,1,21:10,22:15,62700,back
2023-08-22,1,21:10,22:15,88700,back
2023-08-23,2,07:00,08:00,46360,back
2023-08-23,2,07:00,08:00,78700,back
2023-08-23,5,07:00,08:00,80700,back
2023-08-23,4,07:15,08:15,43100,back
2023-08-23,4,07:15,08:15,78700,back
2023-08-23,0,07:30,08:25,44100,back
2023-08-23,0,07:30,08:25,78700,back
2023-08-23,4,08:00,09:05,45000,back
2023-08-23,2,08:00,09:00,47680,back
2023-08-23,4,08:00,09:05,78700,back
2023-08-23,2,08:00,09:00,78700,back
2023-08-23,5,08:00,09:00,80700,back
2023-08-23,1,08:45,09:45,50700,back
2023-08-23,1,08:45,09:45,58700,back
2023-08-23,1,08:45,09:45,88700,back
2023-08-23,3,10:05,11:05,77100,back
2023-08-23,2,10:20,11:20,71440,back
2023-08-23,2,10:20,11:20,78700,back
2023-08-23,5,10:20,11:20,80700,back
2023-08-23,1,10:45,11:45,73700,back
2023-08-23,1,10:45,11:45,88700,back
2023-08-23,1,12:10,13:15,73700,back
2023-08-23,1,12:10,13:15,88700,back
2023-08-23,2,12:40,13:40,78040,back
2023-08-23,2,12:40,13:40,78700,back
2023-08-23,5,12:40,13:40,80700,back
2023-08-23,3,13:15,14:15,77100,back
2023-08-23,2,14:00,15:00,78040,back
2023-08-23,2,14:00,15:00,78700,back
2023-08-23,5,14:00,15:00,80700,back
2023-08-23,1,14:00,15:05,81700,back
2023-08-23,1,14:00,15:05,88700,back
2023-08-23,2,15:00,16:00,78040,back
2023-08-23,2,15:00,16:00,78700,back
2023-08-23,5,15:00,16:00,80700,back
2023-08-23,1,15:40,16:40,73700,back
2023-08-23,1,15:40,16:40,88700,back
2023-08-23,2,16:00,17:00,78040,back
2023-08-23,2,16:00,17:00,78700,back
2023-08-23,5,16:00,17:00,80700,back
2023-08-23,3,16:30,17:30,77100,back
2023-08-23,2,17:20,18:20,78040,back
2023-08-23,2,17:20,18:20,78700,back
2023-08-23,5,17:20,18:20,80700,back
2023-08-23,1,17:45,18:45,88700,back
2023-08-23,2,18:20,19:25,78040,back
2023-08-23,2,18:20,19:25,78700,back
2023-08-23,5,18:20,19:25,80700,back
2023-08-23,1,19:00,20:05,66700,back
2023-08-23,1,19:00,20:05,88700,back
2023-08-23,2,19:20,20:25,78040,back
2023-08-23,2,19:20,20:25,78700,back
2023-08-23,5,19:20,20:25,80700,back
2023-08-23,0,19:30,20:30,65600,back
2023-08-23,0,19:30,20:30,78700,back
2023-08-23,0,19:30,20:30,106400,back
2023-08-23,1,20:00,21:05,66700,back
2023-08-23,1,20:00,21:05,88700,back
2023-08-23,3,20:05,21:05,77100,back
2023-08-23,2,20:20,21:25,78040,back
2023-08-23,2,20:20,21:25,78700,back
2023-08-23,5,20:20,21:25,80700,back
2023-08-23,1,21:10,22:15,58700,back
2023-08-23,1,21:10,22:15,88700,back
2023-08-24,2,07:00,08:00,48340,back
2023-08-24,2,07:00,08:00,78700,back
2023-08-24,5,07:00,08:00,80700,back
2023-08-24,4,07:15,08:15,42100,back
2023-08-24,4,07:15,08:15,78700,back
2023-08-24,0,07:30,08:25,44100,back
2023-08-24,0,07:30,08:25,78700,back
2023-08-24,4,08:00,09:05,46900,back
2023-08-24,2,08:00,09:00,49660,back
2023-08-24,4,08:00,09:05,78700,back
2023-08-24,2,08:00,09:00,78700,back
2023-08-24,5,08:00,09:00,80700,back
2023-08-24,1,08:45,09:45,50700,back
2023-08-24,1,08:45,09:45,58700,back
2023-08-24,1,08:45,09:45,88700,back
2023-08-24,3,10:05,11:05,77100,back
2023-08-24,2,10:20,11:20,78040,back
2023-08-24,2,10:20,11:20,78700,back
2023-08-24,5,10:20,11:20,80700,back
2023-08-24,1,10:45,11:45,73700,back
2023-08-24,1,10:45,11:45,88700,back
2023-08-24,1,12:10,13:15,73700,back
2023-08-24,1,12:10,13:15,88700,back
2023-08-24,2,12:40,13:40,71440,back
2023-08-24,2,12:40,13:40,78700,back
2023-08-24,5,12:40,13:40,80700,back
2023-08-24,3,13:15,14:15,77100,back
2023-08-24,1,14:00,15:05,73700,back
2023-08-24,2,14:00,15:00,78040,back
2023-08-24,2,14:00,15:00,78700,back
2023-08-24,5,14:00,15:00,80700,back
2023-08-24,1,14:00,15:05,88700,back
2023-08-24,2,15:00,16:00,78040,back
2023-08-24,2,15:00,16:00,78700,back
2023-08-24,5,15:00,16:00,80700,back
2023-08-24,1,15:40,16:40,73700,back
2023-08-24,1,15:40,16:40,88700,back
2023-08-24,2,16:00,17:00,71440,back
2023-08-24,2,16:00,17:00,78700,back
2023-08-24,5,16:00,17:00,80700,back
2023-08-24,3,16:30,17:30,77100,back
2023-08-24,2,17:20,18:20,58240,back
2023-08-24,2,17:20,18:20,78700,back
2023-08-24,5,17:20,18:20,80700,back
2023-08-24,1,17:45,18:45,73700,back
2023-08-24,1,17:45,18:45,88700,back
2023-08-24,2,18:20,19:25,58240,back
2023-08-24,2,18:20,19:25,78700,back
2023-08-24,5,18:20,19:25,80700,back
2023-08-24,1,19:00,20:05,66700,back
2023-08-24,1,19:00,20:05,88700,back
2023-08-24,2,19:20,20:25,78040,back
2023-08-24,2,19:20,20:25,78700,back
2023-08-24,5,19:20,20:25,80700,back
2023-08-24,0,19:30,20:30,60600,back
2023-08-24,0,19:30,20:30,78700,back
2023-08-24,1,20:00,21:05,62700,back
2023-08-24,3,20:00,21:00,77100,back
2023-08-24,1,20:00,21:05,88700,back
2023-08-24,2,20:20,21:25,78040,back
2023-08-24,2,20:20,21:25,78700,back
2023-08-24,5,20:20,21:25,80700,back
2023-08-24,1,21:10,22:15,62700,back
2023-08-24,1,21:10,22:15,88700,back
2023-08-25,4,07:15,08:15,61100,back
2023-08-25,4,07:15,08:15,90700,back
2023-08-25,0,07:30,08:25,65600,back
2023-08-25,0,07:30,08:25,90700,back
2023-08-25,4,08:05,09:05,62100,back
2023-08-25,4,08:05,09:05,90700,back
2023-08-25,1,08:45,09:45,70700,back
2023-08-25,1,08:45,09:45,100700,back
2023-08-25,3,10:05,11:05,90100,back
2023-08-25,2,10:20,11:20,82120,back
2023-08-25,2,10:20,11:20,90700,back
2023-08-25,5,10:20,11:20,90700,back
2023-08-25,1,10:45,11:45,83700,back
2023-08-25,1,10:45,11:45,100700,back
2023-08-25,1,12:10,13:15,83700,back
2023-08-25,1,12:10,13:15,100700,back
2023-08-25,2,12:40,13:40,82120,back
2023-08-25,2,12:40,13:40,90700,back
2023-08-25,5,12:40,13:40,90700,back
2023-08-25,3,13:15,14:15,90100,back
2023-08-25,5,14:00,15:00,90700,back
2023-08-25,2,14:00,15:00,93540,back
2023-08-25,2,14:00,15:00,98700,back
2023-08-25,1,14:00,15:05,100700,back
2023-08-25,1,15:40,16:40,100700,back
2023-08-25,5,16:00,17:00,90700,back
2023-08-25,2,16:00,17:00,95260,back
2023-08-25,2,16:00,17:00,98700,back
2023-08-25,3,16:30,17:30,90100,back
2023-08-25,2,17:20,18:20,84940,back
2023-08-25,5,17:20,18:20,90700,back
2023-08-25,2,17:20,18:20,98700,back
2023-08-25,1,17:45,18:45,100700,back
2023-08-25,5,18:20,19:25,90700,back
2023-08-25,2,18:20,19:25,93540,back
2023-08-25,2,18:20,19:25,98700,back
2023-08-25,1,19:00,20:05,100700,back
2023-08-25,2,19:20,20:25,72900,back
2023-08-25,5,19:20,20:25,90700,back
2023-08-25,2,19:20,20:25,98700,back
2023-08-25,0,19:30,20:30,65600,back
2023-08-25,0,19:30,20:30,90700,back
2023-08-25,1,20:00,21:05,74700,back
2023-08-25,3,20:00,21:00,90100,back
2023-08-25,1,20:00,21:05,100700,back
2023-08-25,2,20:20,21:25,74620,back
2023-08-25,5,20:20,21:25,90700,back
2023-08-25,2,20:20,21:25,98700,back
2023-08-25,1,21:10,22:15,83700,back
2023-08-25,1,21:10,22:15,100700,back
2023-08-26,2,07:00,08:00,62620,back
2023-08-26,2,07:00,08:00,90700,back
2023-08-26,5,07:00,08:00,90700,back
2023-08-26,4,07:15,08:15,61100,back
2023-08-26,4,07:15,08:15,90700,back
2023-08-26,0,07:30,08:25,65600,back
2023-08-26,0,07:30,08:25,90700,back
2023-08-26,2,08:00,09:00,64180,back
2023-08-26,2,08:00,09:00,90700,back
2023-08-26,5,08:00,09:00,90700,back
2023-08-26,4,08:05,09:05,62100,back
2023-08-26,4,08:05,09:05,90700,back
2023-08-26,1,08:45,09:45,74700,back
2023-08-26,1,08:45,09:45,100700,back
2023-08-26,3,10:05,11:05,90100,back
2023-08-26,2,10:20,11:20,83680,back
2023-08-26,2,10:20,11:20,90700,back
2023-08-26,5,10:20,11:20,90700,back
2023-08-26,1,10:45,11:45,83700,back
2023-08-26,1,10:45,11:45,100700,back
2023-08-26,1,12:10,13:15,83700,back
2023-08-26,1,12:10,13:15,100700,back
2023-08-26,2,12:40,13:40,82120,back
2023-08-26,2,12:40,13:40,90700,back
2023-08-26,5,12:40,13:40,90700,back
2023-08-26,3,13:15,14:15,90100,back
2023-08-26,1,14:00,15:05,83700,back
2023-08-26,2,14:00,15:00,87580,back
2023-08-26,2,14:00,15:00,90700,back
2023-08-26,5,14:00,15:00,90700,back
2023-08-26,1,14:00,15:05,100700,back
2023-08-26,2,15:00,16:00,87580,back
2023-08-26,2,15:00,16:00,90700,back
2023-08-26,5,15:00,16:00,90700,back
2023-08-26,1,15:40,16:40,92700,back
2023-08-26,1,15:40,16:40,100700,back
2023-08-26,2,16:00,17:00,87580,back
2023-08-26,2,16:00,17:00,90700,back
2023-08-26,5,16:00,17:00,90700,back
2023-08-26,3,16:30,17:30,90100,back
2023-08-26,2,17:20,18:20,82120,back
2023-08-26,2,17:20,18:20,90700,back
2023-08-26,5,17:20,18:20,90700,back
2023-08-26,1,17:45,18:45,83700,back
2023-08-26,1,17:45,18:45,100700,back
2023-08-26,2,18:20,19:25,82120,back
2023-08-26,2,18:20,19:25,90700,back
2023-08-26,5,18:20,19:25,90700,back
2023-08-26,1,19:00,20:05,61700,back
2023-08-26,1,19:00,20:05,65700,back
2023-08-26,1,19:00,20:05,100700,back
2023-08-26,2,19:20,20:25,57940,back
2023-08-26,2,19:20,20:25,90700,back
2023-08-26,5,19:20,20:25,90700,back
2023-08-26,0,19:30,20:30,56600,back
2023-08-26,0,19:30,20:30,90700,back
2023-08-26,1,20:00,21:05,61700,back
2023-08-26,1,20:00,21:05,65700,back
2023-08-26,3,20:00,21:00,90100,back
2023-08-26,1,20:00,21:05,100700,back
2023-08-26,2,20:20,21:25,64180,back
2023-08-26,2,20:20,21:25,90700,back
2023-08-26,5,20:20,21:25,90700,back
2023-08-26,1,21:10,22:15,65700,back
2023-08-26,1,21:10,22:15,100700,back
2023-08-27,2,07:00,08:00,54820,back
2023-08-27,2,07:00,08:00,90700,back
2023-08-27,5,07:00,08:00,90700,back
2023-08-27,4,07:15,08:15,52300,back
2023-08-27,4,07:15,08:15,90700,back
2023-08-27,0,07:30,08:25,56600,back
2023-08-27,0,07:30,08:25,98700,back
2023-08-27,4,08:00,09:05,53500,back
2023-08-27,2,08:00,09:00,56380,back
2023-08-27,2,08:00,09:00,90700,back
2023-08-27,5,08:00,09:00,90700,back
2023-08-27,4,08:00,09:05,100700,back
2023-08-27,1,08:45,09:45,56700,back
2023-08-27,1,08:45,09:45,65700,back
2023-08-27,1,08:45,09:45,100700,back
2023-08-27,3,10:05,11:05,95700,back
2023-08-27,3,10:05,11:05,98100,back
2023-08-27,2,10:20,11:20,83680,back
2023-08-27,2,10:20,11:20,90700,back
2023-08-27,5,10:20,11:20,90700,back
2023-08-27,1,10:45,11:45,83700,back
2023-08-27,1,10:45,11:45,100700,back
2023-08-27,1,12:10,13:15,100700,back
2023-08-27,2,12:40,13:40,86020,back
2023-08-27,2,12:40,13:40,90700,back
2023-08-27,5,12:40,13:40,90700,back
2023-08-27,3,13:15,14:15,95700,back
2023-08-27,3,13:15,14:15,98100,back
2023-08-27,5,14:00,15:00,90700,back
2023-08-27,2,14:00,15:00,93540,back
2023-08-27,2,14:00,15:00,98700,back
2023-08-27,1,14:00,15:05,100700,back
2023-08-27,5,15:00,16:00,90700,back
2023-08-27,2,15:00,16:00,95260,back
2023-08-27,2,15:00,16:00,98700,back
2023-08-27,1,15:40,16:40,100700,back
2023-08-27,5,16:00,17:00,90700,back
2023-08-27,2,16:00,17:00,94400,back
2023-08-27,2,16:00,17:00,98700,back
2023-08-27,3,16:30,17:30,95700,back
2023-08-27,3,16:30,17:30,98100,back
2023-08-27,5,17:20,18:20,90700,back
2023-08-27,2,17:20,18:20,92680,back
2023-08-27,2,17:20,18:20,98700,back
2023-08-27,1,17:45,18:45,100700,back
2023-08-27,5,18:20,19:25,90700,back
2023-08-27,2,18:20,19:25,95260,back
2023-08-27,2,18:20,19:25,98700,back
2023-08-27,1,19:00,20:05,100700,back
2023-08-27,5,19:20,20:25,90700,back
2023-08-27,2,19:20,20:25,90960,back
2023-08-27,2,19:20,20:25,98700,back
2023-08-27,0,19:30,20:30,91600,back
2023-08-27,0,19:30,20:30,98700,back
2023-08-27,3,20:00,21:00,95700,back
2023-08-27,3,20:00,21:00,98100,back
2023-08-27,1,20:00,21:05,100700,back
2023-08-27,5,20:20,21:25,90700,back
2023-08-27,2,20:20,21:25,90960,back
2023-08-27,2,20:20,21:25,98700,back
2023-08-27,1,21:10,22:15,100700,back
2023-08-28,2,07:00,08:00,67480,back
2023-08-28,2,07:00,08:00,78700,back
2023-08-28,5,07:00,08:00,80700,back
2023-08-28,4,07:15,08:15,62100,back
2023-08-28,4,07:15,08:15,78700,back
2023-08-28,0,07:30,08:25,65600,back
2023-08-28,0,07:30,08:25,78700,back
2023-08-28,2,08:00,09:00,66160,back
2023-08-28,2,08:00,09:00,78700,back
2023-08-28,5,08:00,09:00,80700,back
2023-08-28,4,08:05,09:05,60200,back
2023-08-28,4,08:05,09:05,78700,back
2023-08-28,1,08:45,09:45,66700,back
2023-08-28,1,08:45,09:45,88700,back
2023-08-28,3,10:05,11:05,75700,back
2023-08-28,3,10:05,11:05,77100,back
2023-08-28,2,10:20,11:20,74740,back
2023-08-28,2,10:20,11:20,78700,back
2023-08-28,5,10:20,11:20,80700,back
2023-08-28,1,10:45,11:45,73700,back
2023-08-28,1,10:45,11:45,88700,back
2023-08-28,1,12:10,13:15,73700,back
2023-08-28,1,12:10,13:15,88700,back
2023-08-28,2,12:40,13:40,74740,back
2023-08-28,2,12:40,13:40,78700,back
2023-08-28,5,12:40,13:40,80700,back
2023-08-28,3,13:15,14:15,75700,back
2023-08-28,3,13:15,14:15,77100,back
2023-08-28,1,14:00,15:05,73700,back
2023-08-28,2,14:00,15:00,74740,back
2023-08-28,2,14:00,15:00,78700,back
2023-08-28,5,14:00,15:00,80700,back
2023-08-28,1,14:00,15:05,88700,back
2023-08-28,2,15:00,16:00,76060,back
2023-08-28,2,15:00,16:00,78700,back
2023-08-28,5,15:00,16:00,80700,back
2023-08-28,1,15:40,16:40,81700,back
2023-08-28,1,15:40,16:40,88700,back
2023-08-28,2,16:00,17:00,76060,back
2023-08-28,2,16:00,17:00,78700,back
2023-08-28,5,16:00,17:00,80700,back
2023-08-28,3,16:30,17:30,75700,back
2023-08-28,3,16:30,17:30,77100,back
2023-08-28,2,17:20,18:20,77380,back
2023-08-28,2,17:20,18:20,78700,back
2023-08-28,5,17:20,18:20,80700,back
2023-08-28,1,17:45,18:45,81700,back
2023-08-28,1,17:45,18:45,88700,back
2023-08-28,2,18:20,19:25,74740,back
2023-08-28,2,18:20,19:25,78700,back
2023-08-28,5,18:20,19:25,80700,back
2023-08-28,1,19:00,20:05,66700,back
2023-08-28,1,19:00,20:05,88700,back
2023-08-28,2,19:20,20:25,64180,back
2023-08-28,2,19:20,20:25,78700,back
2023-08-28,5,19:20,20:25,80700,back
2023-08-28,0,19:30,20:30,65600,back
2023-08-28,0,19:30,20:30,78700,back
2023-08-28,1,20:00,21:05,66700,back
2023-08-28,3,20:00,21:00,75700,back
2023-08-28,3,20:00,21:00,77100,back
2023-08-28,1,20:00,21:05,88700,back
2023-08-28,2,20:20,21:25,62860,back
2023-08-28,2,20:20,21:25,78700,back
2023-08-28,5,20:20,21:25,80700,back
2023-08-28,1,21:10,22:15,62700,back
2023-08-28,1,21:10,22:15,88700,back
2023-08-29,2,07:00,08:00,64840,back
2023-08-29,2,07:00,08:00,78700,back
2023-08-29,5,07:00,08:00,80700,back
2023-08-29,4,07:15,08:15,43100,back
2023-08-29,4,07:15,08:15,78700,back
2023-08-29,0,07:30,08:25,44100,back
2023-08-29,0,07:30,08:25,78700,back
2023-08-29,4,08:00,09:05,49700,back
2023-08-29,2,08:00,09:00,64840,back
2023-08-29,4,08:00,09:05,78700,back
2023-08-29,2,08:00,09:00,78700,back
2023-08-29,5,08:00,09:00,80700,back
2023-08-29,1,08:45,09:45,58700,back
2023-08-29,1,08:45,09:45,88700,back
2023-08-29,3,10:05,11:05,77100,back
2023-08-29,2,10:20,11:20,71440,back
2023-08-29,2,10:20,11:20,78700,back
2023-08-29,5,10:20,11:20,80700,back
2023-08-29,1,10:45,11:45,73700,back
2023-08-29,1,10:45,11:45,88700,back
2023-08-29,2,11:20,12:20,74740,back
2023-08-29,2,11:20,12:20,78700,back
2023-08-29,5,11:20,12:20,80700,back
2023-08-29,1,12:10,13:15,81700,back
2023-08-29,1,12:10,13:15,88700,back
2023-08-29,2,12:40,13:40,76060,back
2023-08-29,2,12:40,13:40,78700,back
2023-08-29,5,12:40,13:40,80700,back
2023-08-29,3,13:15,14:15,77100,back
2023-08-29,1,14:00,15:05,73700,back
2023-08-29,2,14:00,15:00,74740,back
2023-08-29,2,14:00,15:00,78700,back
2023-08-29,5,14:00,15:00,80700,back
2023-08-29,1,14:00,15:05,88700,back
2023-08-29,2,15:00,16:00,76060,back
2023-08-29,2,15:00,16:00,78700,back
2023-08-29,5,15:00,16:00,80700,back
2023-08-29,1,15:40,16:40,81700,back
2023-08-29,1,15:40,16:40,88700,back
2023-08-29,2,16:00,17:00,71440,back
2023-08-29,2,16:00,17:00,78700,back
2023-08-29,5,16:00,17:00,80700,back
2023-08-29,3,16:30,17:30,77100,back
2023-08-29,2,17:20,18:20,72760,back
2023-08-29,2,17:20,18:20,78700,back
2023-08-29,5,17:20,18:20,80700,back
2023-08-29,1,17:45,18:45,73700,back
2023-08-29,1,17:45,18:45,88700,back
2023-08-29,2,18:20,19:25,74740,back
2023-08-29,2,18:20,19:25,78700,back
2023-08-29,5,18:20,19:25,80700,back
2023-08-29,1,19:00,20:05,58700,back
2023-08-29,1,19:00,20:05,88700,back
2023-08-29,2,19:20,20:25,57580,back
2023-08-29,2,19:20,20:25,78700,back
2023-08-29,5,19:20,20:25,80700,back
2023-08-29,0,19:30,20:30,52600,back
2023-08-29,0,19:30,20:30,78700,back
2023-08-29,1,20:00,21:05,58700,back
2023-08-29,3,20:00,21:00,77100,back
2023-08-29,1,20:00,21:05,88700,back
2023-08-29,2,20:20,21:25,56260,back
2023-08-29,2,20:20,21:25,78700,back
2023-08-29,5,20:20,21:25,80700,back
2023-08-29,1,21:10,22:15,58700,back
2023-08-29,1,21:10,22:15,88700,back
2023-08-30,2,07:00,08:00,58240,back
2023-08-30,2,07:00,08:00,78700,back
2023-08-30,5,07:00,08:00,80700,back
2023-08-30,4,07:15,08:15,42100,back
2023-08-30,4,07:15,08:15,78700,back
2023-08-30,0,07:30,08:25,44100,back
2023-08-30,0,07:30,08:25,78700,back
2023-08-30,4,08:00,09:05,49700,back
2023-08-30,2,08:00,09:00,58240,back
2023-08-30,4,08:00,09:05,78700,back
2023-08-30,2,08:00,09:00,78700,back
2023-08-30,5,08:00,09:00,80700,back
2023-08-30,1,08:45,09:45,54700,back
2023-08-30,1,08:45,09:45,58700,back
2023-08-30,1,08:45,09:45,88700,back
2023-08-30,3,10:05,11:05,77100,back
2023-08-30,1,10:45,11:45,73700,back
2023-08-30,1,10:45,11:45,88700,back
2023-08-30,1,12:10,13:15,73700,back
2023-08-30,1,12:10,13:15,88700,back
2023-08-30,2,12:40,13:40,72760,back
2023-08-30,2,12:40,13:40,78700,back
2023-08-30,5,12:40,13:40,80700,back
2023-08-30,3,13:15,14:15,77100,back
2023-08-30,1,14:00,15:05,73700,back
2023-08-30,1,14:00,15:05,88700,back
2023-08-30,2,15:00,16:00,74740,back
2023-08-30,2,15:00,16:00,78700,back
2023-08-30,5,15:00,16:00,80700,back
2023-08-30,1,15:40,16:40,81700,back
2023-08-30,1,15:40,16:40,88700,back
2023-08-30,2,16:00,17:00,72760,back
2023-08-30,2,16:00,17:00,78700,back
2023-08-30,5,16:00,17:00,80700,back
2023-08-30,3,16:30,17:30,77100,back
2023-08-30,2,17:20,18:20,71440,back
2023-08-30,2,17:20,18:20,78700,back
2023-08-30,5,17:20,18:20,80700,back
2023-08-30,1,17:45,18:45,73700,back
2023-08-30,1,17:45,18:45,88700,back
2023-08-30,1,19:00,20:05,58700,back
2023-08-30,1,19:00,20:05,88700,back
2023-08-30,2,19:20,20:25,54280,back
2023-08-30,2,19:20,20:25,78700,back
2023-08-30,5,19:20,20:25,80700,back
2023-08-30,0,19:30,20:30,56600,back
2023-08-30,0,19:30,20:30,78700,back
2023-08-30,0,19:30,20:30,106400,back
2023-08-30,1,20:00,21:05,58700,back
2023-08-30,1,20:00,21:05,88700,back
2023-08-30,3,20:05,21:05,77100,back
2023-08-30,2,20:20,21:25,52960,back
2023-08-30,2,20:20,21:25,78700,back
2023-08-30,5,20:20,21:25,80700,back
2023-08-30,1,21:10,22:15,58700,back
2023-08-30,1,21:10,22:15,88700,back
2023-08-31,2,07:00,08:00,48340,back
2023-08-31,2,07:00,08:00,78700,back
2023-08-31,5,07:00,08:00,80700,back
2023-08-31,4,07:15,08:15,42100,back
2023-08-31,4,07:15,08:15,78700,back
2023-08-31,0,07:30,08:25,44100,back
2023-08-31,0,07:30,08:25,78700,back
2023-08-31,4,08:00,09:05,45900,back
2023-08-31,2,08:00,09:00,48340,back
2023-08-31,4,08:00,09:05,78700,back
2023-08-31,2,08:00,09:00,78700,back
2023-08-31,5,08:00,09:00,80700,back
2023-08-31,1,08:45,09:45,54700,back
2023-08-31,1,08:45,09:45,58700,back
2023-08-31,1,08:45,09:45,88700,back
2023-08-31,3,10:05,11:05,77100,back
2023-08-31,1,10:45,11:45,73700,back
2023-08-31,1,10:45,11:45,88700,back
2023-08-31,1,12:10,13:15,73700,back
2023-08-31,1,12:10,13:15,88700,back
2023-08-31,2,12:40,13:40,71440,back
2023-08-31,2,12:40,13:40,78700,back
2023-08-31,5,12:40,13:40,80700,back
2023-08-31,3,13:15,14:15,77100,back
2023-08-31,1,14:00,15:05,73700,back
2023-08-31,1,14:00,15:05,88700,back
2023-08-31,2,15:00,16:00,74740,back
2023-08-31,2,15:00,16:00,78700,back
2023-08-31,5,15:00,16:00,80700,back
2023-08-31,1,15:40,16:40,81700,back
2023-08-31,1,15:40,16:40,88700,back
2023-08-31,2,16:00,17:00,72760,back
2023-08-31,2,16:00,17:00,78700,back
2023-08-31,5,16:00,17:00,80700,back
2023-08-31,3,16:30,17:30,77100,back
2023-08-31,2,17:20,18:20,71440,back
2023-08-31,2,17:20,18:20,78700,back
2023-08-31,5,17:20,18:20,80700,back
2023-08-31,1,17:45,18:45,73700,back
2023-08-31,1,17:45,18:45,88700,back
2023-08-31,2,18:20,19:25,74740,back
2023-08-31,2,18:20,19:25,78700,back
2023-08-31,5,18:20,19:25,80700,back
2023-08-31,1,19:00,20:05,58700,back
2023-08-31,1,19:00,20:05,88700,back
2023-08-31,2,19:20,20:25,59560,back
2023-08-31,2,19:20,20:25,78700,back
2023-08-31,5,19:20,20:25,80700,back
2023-08-31,0,19:30,20:30,60600,back
2023-08-31,0,19:30,20:30,78700,back
2023-08-31,1,20:00,21:05,58700,back
2023-08-31,3,20:00,21:00,77100,back
2023-08-31,1,20:00,21:05,88700,back
2023-08-31,2,20:20,21:25,60880,back
2023-08-31,2,20:20,21:25,78700,back
2023-08-31,5,20:20,21:25,80700,back
2023-08-31,1,21:10,22:15,62700,back
2023-08-31,1,21:10,22:15,88700,back
